ID,First Name,Email,Gender,City,Created,Position,New College Name,Colleges,Academic Year,Branch/ Specialisation,Other Branch,Current Academic Year
31864,Santosh,santosh@xyz.com,,,02/18/2020 07:27:36 am,,,Shri Vithal Education and Research Institute College of Engineering - SVERI,4,Other,Electronic and telecommunication,
31862,Soban,soban@xyz.com,,,02/18/2020 06:20:31 am,,MIT - WPU,Maharashtra Institute of Technology - MIT,2,Computer Science,,
31860,vaman,vaman@xyz.com,,,02/18/2020 03:50:56 am,,,Ramrao Adik Institute of Technology - RAIT,3,Information Technology (IT),,
31858,Bhagwan,bhagwan@xyz.com,,,02/18/2020 03:21:57 am,,,Institute for Studies in Technology and Engineering,2,Other,MINING,
31856,yunus,yunus@xyz.com,,,02/18/2020 03:15:03 am,,Terna Engineering College,Terna Public Charitable Trust's College of Engineering,3,Other,Electronics and telecommunication,
31854,GANESH,ganesh@xyz.com,,,02/18/2020 01:00:50 am,,PES Modern college of Engineering,P.E. Society's Modern College of Engineering,3,Other,ENTC,
31852,ABU,abu@xyz.com,,,02/18/2020 12:53:15 am,,Ahmednagar college of ahmedngar,Others,3,Computer Science,,
31850,jadhav,jadhav@xyz.com,Male,,02/18/2020 12:51:02 am,,Smt. Kashibai Navale College of Engineering,Smt. Kashibai Navale College of Engineering - SKNCOE,3,Computer Science,,3rd Year
31848,Vishwas,vishwas@xyz.com,,,02/18/2020 12:39:06 am,,,,,,,
31846,abhiman,abhiman@xyz.com,,,02/18/2020 12:38:05 am,,,,,,,
31844,Umeira,umeira@xyz.com,,,02/18/2020 12:37:19 am,,Thadomal Shahani Engineering College,Thadomal Shahani Engineering College,2,Computer Science,,
31842,Sanjay,sanjay@xyz.com,,,02/18/2020 12:34:15 am,,,,,,,
31840,vikas,vikas@xyz.com,,,02/18/2020 12:33:43 am,,swami vivek anand integration school,Others,4,Other,bba,
31838,Anil,anil@xyz.com,,,02/18/2020 12:29:50 am,,"National Institute of Technology, Hamirpur",Others,3,Other,Electronics and Communication Engineering,
31836,Dattatray,dattatray@xyz.com,,,02/18/2020 12:26:00 am,,G. H. Raisoni college of engineering,GH Raisoni College of Engineering - GHRCE,3,Other,Electronics and telecommunication,
31834,suresh,suresh@xyz.com,,,02/18/2020 12:09:59 am,,"Government college of engineering,Amravati",Government College of Engineering,3,Information Technology (IT),,
31832,Abdul,abdul@xyz.com,,,02/18/2020 12:08:36 am,,,,,,,
31830,Shet,shet@xyz.com,,,02/18/2020 12:06:51 am,,Akbar peebhoy college,Others,3,Computer Science,,
31828,Chari,chari@xyz.com,,,02/17/2020 11:59:52 pm,,,,,,,
31826,Shet,shet@xyz.com,,,02/17/2020 11:52:32 pm,,,AP Shah Institute of Technology - APSIT,3,Other,Extc,
31824,Mallikarjun,mallikarjun@xyz.com,,,02/17/2020 11:33:36 pm,,"Cummins college of engineering,Pune",Cummins College of Engineering for Women,3,Computer Science,,
31822,Mahajan,mahajan@xyz.com,,,02/17/2020 11:16:42 pm,,,Mahatma Gandhi Mission's College of Engineering and Technology,2,Computer Science,,
31820,Vidyadhar,vidyadhar@xyz.com,,,02/17/2020 11:05:51 pm,,,Vidyalankar Institute of Technology - VIT,3,Information Technology (IT),,
31818,Richa,richa@xyz.com,,,02/17/2020 11:05:28 pm,,"Dr.Babasaheb Ambekar Technological University, Lonere, Raigad",Dr. Babasaheb Ambedkar Technological University - DBATU,2,Computer Science,,
31816,Ashish,ashish@xyz.com,Female,,02/17/2020 11:03:39 pm,,,Dr. Babasaheb Ambedkar Technological University - DBATU,2,Computer Science,,2nd Year
31814,Sudhakar,sudhakar@xyz.com,,,02/17/2020 10:57:43 pm,,,,,,,
31812,Tendulkar,tendulkar@xyz.com,,,02/17/2020 10:52:24 pm,,Atharva college of engineering,Atharva College of Engineering,3,Computer Science,,
31810,Mehta2,mehta2@xyz.com,,,02/17/2020 10:43:46 pm,,Abeda inamdar senior college,Others,1,Information Technology (IT),,
31808,K,k@xyz.com,,,02/17/2020 10:41:49 pm,,,,,,,
31806,Mehta,mehta@xyz.com,Female,,02/17/2020 10:32:38 pm,,"MKSSS'S Cummins college of engineering for women, pune.",Cummins College of Engineering for Women,3,Other,E&TC,3rd Year
31804,Mehta1,mehta1@xyz.com,,,02/17/2020 10:30:00 pm,,SRM University,Wainganga College of Engineering and Management,4,Computer Science,,
31802,Alan,alan@xyz.com,,,02/17/2020 10:14:57 pm,,Vishwakarma institute of information technology,Vishwakarma Institute of Information Technology,2,Computer Science,,
31800,vaidik,vaidik@xyz.com,,,02/17/2020 10:12:04 pm,,,,,,,
31798,Ayush,ayush@xyz.com,,,02/17/2020 10:07:34 pm,,MKSSS's Cummins College of Engineering for women,Cummins College of Engineering for Women,3,Computer Science,,
31796,Anand,anand@xyz.com,,,02/17/2020 10:03:02 pm,,,Padmabhushan Vasantdada Patil Pratishthan's College of Engineering,3,Information Technology (IT),,
31794,Warren,warren@xyz.com,,,02/17/2020 10:00:13 pm,,Mumbai University,Others,2,Computer Science,,
31792,Saramaria,saramaria@xyz.com,,,02/17/2020 09:58:36 pm,,G.H.RAISONI COLLEGE OF ENGINEERING,GH Raisoni College of Engineering - GHRCE,3,Computer Science,,
31790,Vithal,vithal@xyz.com,,,02/17/2020 09:52:42 pm,,,,,,,
31788,Rodrigues,rodrigues@xyz.com,,,02/17/2020 09:31:13 pm,,,Terna Engineering College,2,Computer Science,,
31786,Emmanuel,emmanuel@xyz.com,,,02/17/2020 09:28:43 pm,,Bharati vidyapeeth college of engineering,Bharati Vidyapeeth College of Engineering,3,Information Technology (IT),,
31784,Dambhare,dambhare@xyz.com,Male,,02/17/2020 09:05:04 pm,,Viva institute of technology,VIVA Institute of Technology,3,Computer Science,,3rd Year
31782,Prashant,prashant@xyz.com,,,02/17/2020 09:04:19 pm,,,Bharati Vidyapeeth's College of Engineering for Women,2,Information Technology (IT),,
31780,Chandrakant,chandrakant@xyz.com,,,02/17/2020 08:57:11 pm,,Guru Gobind Sing College of Engineering and Research Center,Others,3,Other,Mechanical Engineering,
31778,Prakash,prakash@xyz.com,,,02/17/2020 08:56:54 pm,,,Bharati Vidyapeeth's College of Engineering for Women,3,Information Technology (IT),,
31776,Dongre,dongre@xyz.com,,,02/17/2020 08:49:55 pm,,Sandip Polytechnic,Others,3,Information Technology (IT),,
31774,Sunny,sunny@xyz.com,,,02/17/2020 08:45:08 pm,,,,,,,
31772,Dasare,dasare@xyz.com,,,02/17/2020 08:41:50 pm,,,GH Raisoni College of Engineering - GHRCE,2,Other,Electronicsand telecommunication,
31770,Meshram,meshram@xyz.com,,,02/17/2020 08:38:01 pm,,Vishwakarma Institute of Information And Technology,Vishwakarma Institute of Information Technology,2,Other,Electronics and telecommunications,
31768,paras,paras@xyz.com,,,02/17/2020 08:01:07 pm,,,,,,,
31766,FAREL,farel@xyz.com,,,02/17/2020 07:57:41 pm,,Sinhgad College Of Engineering Vadgaon BK Pune,Sinhgad College of Engineering - SCOE,2,Computer Science,,
31764,hiware,hiware@xyz.com,,,02/17/2020 07:54:56 pm,,Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology,Others,1,Computer Science,,
31762,Narendra,narendra@xyz.com,,,02/17/2020 07:54:56 pm,,Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology,Others,2,Computer Science,,
31760,Rupapara,rupapara@xyz.com,Male,,02/17/2020 07:54:35 pm,,Vivekanand education society's institute of technology,Vivekanand Education Society's Institute of Technology - VESIT,3,Other,Electronics and telecommunication,Final Year
31758,Narendra,narendra@xyz.com,,,02/17/2020 07:51:24 pm,,Kalinga Institute Of Industrial Technology(KIIT),Others,3,Computer Science,,
31756,Sahu,sahu@xyz.com,,,02/17/2020 07:41:08 pm,,,Sant Gajanan Maharaj College of Engineering,2,Computer Science,,
31754,Wankhede,wankhede@xyz.com,,,02/17/2020 07:31:18 pm,,,Shah and Anchor Kutchhi Engineering College - SAKEC,2,Information Technology (IT),,
31752,Mishra,mishra@xyz.com,,,02/17/2020 07:21:15 pm,,,,,,,
31750,ganeshkar,ganeshkar@xyz.com,,,02/17/2020 07:05:59 pm,,National college fardapur,Others,2,Computer Science,,
31748,Hume,hume@xyz.com,Female,,02/17/2020 06:54:52 pm,,,Matoshri College of Engineering and Research Center,4,Other,Electrical,Final Year
31746,Gaherwar,gaherwar@xyz.com,,,02/17/2020 06:53:14 pm,,MGM COLLEGE OF FOOD TECHNOLOGY AURANGABAD,Others,3,Other,FOOD TECHNOLOGY,
31744,Gaherwar,gaherwar@xyz.com,,,02/17/2020 06:15:05 pm,,JSPM BSIOTR Wagholi,JSPM's Bhivarabai Sawant Institute of Technology and Research for Women,3,Computer Science,,
31742,Gaherwar,gaherwar@xyz.com,,,02/17/2020 05:38:30 pm,,Thakur college of engineering and technology,Thakur College of Engineering and Technology,3,Other,Electronics,
31740,gadhawe,gadhawe@xyz.com,,,02/17/2020 05:32:04 pm,,Pimpri chinchwad college of engineering and research,Others,3,Computer Science,,
31738,Abidi,abidi@xyz.com,,,02/17/2020 05:19:02 pm,,"Bharati Vidyapeeth College of Engineering, Kharghar, Navi Mumbai",Bharati Vidyapeeth College of Engineering,3,Information Technology (IT),,
31736,Borade,borade@xyz.com,,,02/17/2020 05:14:01 pm,,,Karmavir Dadasaheb Kannamwar College of Engineering - KDK,3,Information Technology (IT),,
31734,Balgopal,balgopal@xyz.com,,,02/17/2020 05:00:22 pm,,"Vellore Institute of Technology, Vit",Others,2,Computer Science,,
31732,Pourkar,pourkar@xyz.com,,,02/17/2020 04:59:46 pm,,Mukesh Patel School Of Technology Management and Engineering,Mukesh Patel School of Technology Management and Engineering - MPSTME,3,Computer Science,,
31730,Sachin,sachin@xyz.com,,,02/17/2020 04:59:22 pm,,Mukesh Patel School Of Technology Management & Engineering,Mukesh Patel School of Technology Management and Engineering - MPSTME,3,Computer Science,,
31728,Rajendra,rajendra@xyz.com,,,02/17/2020 04:58:19 pm,,NBN SINHGAD SCHOOL OF ENGINEERING,N.B.N. Sinhgad School of Engineering - NBNSSOE,4,Other,Mechanical,
31726,GANPATRAO,ganpatrao@xyz.com,,,02/17/2020 04:56:29 pm,,,Pillai HOC College of Engineering and Technology - PHCET,3,Information Technology (IT),,
31724,Tukadoji,tukadoji@xyz.com,,,02/17/2020 04:23:52 pm,,,,,,,
31722,Sunil,sunil@xyz.com,,,02/17/2020 02:36:27 pm,,,,,,,
31720,Sanjay,sanjay@xyz.com,,,02/17/2020 12:43:31 pm,,,Bharati Vidyapeeth Deemed University College of Engineering,3,Computer Science,,
31718,Katre,katre@xyz.com,,,02/17/2020 12:35:45 pm,,,,,,,
31716,YASH,yash@xyz.com,,,02/17/2020 12:24:30 pm,,Bhavan's College Andheri,Others,4,Information Technology (IT),,
31714,Mallikarjun,mallikarjun@xyz.com,,,02/17/2020 12:16:14 pm,,,,,,,
31712,vaibhav,vaibhav@xyz.com,,,02/17/2020 11:48:07 am,,,Tulsiramji Gaikwad-Patil College of Engineering and Technology (TGPCET),3,Computer Science,,
31710,AMARNATH,amarnath@xyz.com,,,02/17/2020 11:35:06 am,,,,,,,
31708,Bindra,bindra@xyz.com,,,02/17/2020 11:06:51 am,,,,,,,
31706,Ramdas,ramdas@xyz.com,Male,,02/17/2020 10:33:40 am,,"SKN SINHGAD COLLEGE OF ENGINEERING, KORTI, PANDHARPUR",S.K.N. Sinhgad Institute of Technology and Science,4,Computer Science,,
31704,Varun,varun@xyz.com,,,02/17/2020 10:33:27 am,,,,,,,
31702,Pratap,pratap@xyz.com,,,02/17/2020 10:18:19 am,,,,,,,
31700,Rahul,rahul@xyz.com,,,02/17/2020 10:11:49 am,,"Cummins college of engineering,Pune",Cummins College of Engineering for Women,3,Computer Science,,
31698,Ratnam,ratnam@xyz.com,,,02/17/2020 09:50:58 am,,,Genba Sopanrao Moze College of Engineering,3,Information Technology (IT),,
31696,Gorakhnath,gorakhnath@xyz.com,,,02/17/2020 09:18:04 am,,,All India Shri Shivaji Memorial Society's College of Engineering - AISSMS,3,Computer Science,,
31694,Sambhaji,sambhaji@xyz.com,,,02/17/2020 01:51:24 am,,,,,,,
31692,Dnyandev,dnyandev@xyz.com,,,02/17/2020 12:09:04 am,,,Mahatma Gandhi Mission's Jawaharlal Nehru Engineering College - MGM JNEC,4,Other,Electronics and Telecommunications,
31690,guest,guest@xyz.com,,,02/16/2020 11:38:58 pm,,,Dr. Babasaheb Ambedkar Technological University - DBATU,3,Computer Science,,
31688,Naik,naik@xyz.com,,,02/16/2020 11:22:01 pm,,,Shah and Anchor Kutchhi Engineering College - SAKEC,4,Computer Science,,
31686,Dadaso,dadaso@xyz.com,,,02/16/2020 11:01:26 pm,,Mmcoe,Marathwada Mitra Mandal's College of Engineering - MMCOE,4,Information Technology (IT),,
31684,Kumar,kumar@xyz.com,,,02/16/2020 08:42:17 pm,,Guru gobind singh college of engineering,Others,4,Other,Electrical,
31682,Dhokchaule,dhokchaule@xyz.com,,,02/16/2020 08:35:07 pm,,Guru gobind singh college of engineering,Others,4,Other,Electrical,
31680,RAKHI,rakhi@xyz.com,,,02/16/2020 07:09:19 pm,,Vidyalankar Institute Of Technology,Vidyalankar Institute of Technology - VIT,2,Computer Science,,
31678,sankhla,sankhla@xyz.com,,,02/16/2020 06:09:43 pm,,Vishvakarma institute of information technology,Vishwakarma Institute of Information Technology,2,Computer Science,,
31676,N,n@xyz.com,,,02/16/2020 05:36:26 pm,,,,,,,
31674,Virendra,virendra@xyz.com,,,02/16/2020 04:28:01 pm,,Shri Guru Gobindsighji Institute of Engineering and technology,Shri Guru Gobind Singhji Institute of Engineering and Technology - SGGSCE&T,3,Computer Science,,
31672,Gajbhiye,gajbhiye@xyz.com,Male,,02/16/2020 02:26:34 pm,,Mukesh Patel School of Technology Management and Engineering,Mukesh Patel School of Technology Management and Engineering - MPSTME,3,Computer Science,,Final Year
31670,Padhye,padhye@xyz.com,,,02/16/2020 02:04:23 pm,,,S.K.N. Sinhgad Institute of Technology and Science,3,Computer Science,,
31668,P,p@xyz.com,,,02/16/2020 12:19:15 pm,,St. Xavier's College Mumbai,Others,2,Information Technology (IT),,
31666,University,university@xyz.com,,,02/16/2020 11:56:34 am,,St. Francis Institute of Technology,St. Francis Institute of Technology,4,Computer Science,,
31664,Ganesh,ganesh@xyz.com,,,02/16/2020 11:16:20 am,,,Others,1,Information Technology (IT),,
31662,Netra,netra@xyz.com,,,02/16/2020 09:58:10 am,,University of Petroleum and Energy Studies,Others,3,Other,Computer science specialization in Devops,
31660,Netra,netra@xyz.com,,,02/16/2020 12:49:04 am,,IIT Bombay,Indian Institute of Technology - IIT Bombay,1,Other,MSc Applied geophysics,
31658,Lanjewar,lanjewar@xyz.com,,,02/15/2020 10:42:24 pm,,,,,,,
31656,Nisa,nisa@xyz.com,,,02/15/2020 05:08:21 pm,,,,,,,
31654,Gupta,gupta@xyz.com,,,02/15/2020 01:59:40 pm,,Sinhgad College Of Engineering,Siddhant College of Engineering,2,Other,ENTC,
31652,Bhagwate,bhagwate@xyz.com,,,02/15/2020 01:45:44 pm,,Sinhgad Institute Of Management (SIOM) Vadgaon Budruk Pune,Others,1,Information Technology (IT),,
31650,Kulkarni,kulkarni@xyz.com,,,02/15/2020 12:23:17 pm,,,,,,,
31648,Vishwakarma,vishwakarma@xyz.com,Male,,02/15/2020 12:18:30 pm,,JSPM Rajashree Shahu College Of Engineering,Rajarshi Shahu College of Engineering - RSCE,3,Other,Electronics and Telecommunication,3rd Year
31646,Narwariya,narwariya@xyz.com,,,02/15/2020 11:22:07 am,,Indian Institute of Technology Kharagpur (IIT kharagpur),Others,3,Other,Chemical Engineering,
31644,Karande,karande@xyz.com,,,02/15/2020 09:58:40 am,,,Vishwakarma Institute of Technology - VIT,3,Computer Science,,
31642,Kalyan,kalyan@xyz.com,,,02/15/2020 09:57:23 am,,,,,,,
31640,Komal,komal@xyz.com,,,02/15/2020 01:49:07 am,,"MES,INSTITUTE OF MANAGEMENT AND CAREER COURSES,PUNE",Others,2,Information Technology (IT),,
31638,santosh,santosh@xyz.com,,,02/15/2020 12:21:42 am,,Jaipur engineering college jaipur,Others,3,Computer Science,,
31636,Li,li@xyz.com,,,02/14/2020 11:46:14 pm,,"Indian institute of science education and research, bhopal",Others,2,Computer Science,,
31634,Sinha,sinha@xyz.com,,,02/14/2020 11:39:25 pm,,NMIET,Others,4,Information Technology (IT),,
31632,Reddy,reddy@xyz.com,,,02/14/2020 11:38:39 pm,,,,,,,
31630,Dhiraj,dhiraj@xyz.com,,,02/14/2020 10:55:24 pm,,"Bharti Vidyapeeth College of engineering, Navi-Mumbai",Bharati Vidyapeeth's College of Engineering,3,Information Technology (IT),,
31628,Nitin,nitin@xyz.com,,,02/14/2020 10:43:03 pm,,,Bharati Vidyapeeth's College of Engineering,3,Information Technology (IT),,
31626,kallappa,kallappa@xyz.com,Male,,02/14/2020 10:16:59 pm,,"Bharti Vidyapeeth College of engineering, Navi Mumbai",Bharati Vidyapeeth College of Engineering,3,Information Technology (IT),,3rd Year
31624,Gautam,gautam@xyz.com,,,02/14/2020 10:14:13 pm,,Jnct,Others,3,Computer Science,,
31622,Rahul,rahul@xyz.com,,,02/14/2020 10:01:03 pm,,Ramnarain ruia college,Others,4,Other,Microbiology,
31620,Shridhar,shridhar@xyz.com,,,02/14/2020 09:57:53 pm,,Ajeenkya D Y Patil University,Ajeenkya DY Patil University,3,Information Technology (IT),,
31618,Chaudhary,chaudhary@xyz.com,,,02/14/2020 08:47:16 pm,,"Government Polytechnic, Aurangabad",Others,3,Computer Science,,
31616,Pramod,pramod@xyz.com,,,02/14/2020 08:42:10 pm,,,Sandip Institute of Technology and Research Center - SITRC,3,Information Technology (IT),,
31614,kallappa,kallappa@xyz.com,,,02/14/2020 08:25:00 pm,,xavier institute of engineering,Xavier Institute of Engineering,3,Information Technology (IT),,
31612,Jayant,jayant@xyz.com,,,02/14/2020 06:47:25 pm,,"MIT Academy of Engineering, Alandi",Maharashtra Academy of Engineering - MAE,3,Computer Science,,
31610,Mahadev,mahadev@xyz.com,,,02/14/2020 06:22:38 pm,,"G.H.Raisoni Institute of engineering and technology,Pune",Others,2,Information Technology (IT),,
31608,Rajendra,rajendra@xyz.com,,,02/14/2020 05:51:40 pm,,,,,,,
31606,Varsha,varsha@xyz.com,,,02/14/2020 05:11:26 pm,,Shah and Anchor Engineering College,Shah and Anchor Kutchhi Engineering College - SAKEC,3,Computer Science,,
31604,Chaudhary,chaudhary@xyz.com,,,02/14/2020 04:22:31 pm,,Mmit,Others,4,Computer Science,,
31602,Ajwani,ajwani@xyz.com,,,02/14/2020 03:54:46 pm,,St. Francis Institute of Technology,St. Francis Institute of Technology,3,Information Technology (IT),,
31600,kushwaha,kushwaha@xyz.com,,,02/14/2020 03:29:30 pm,,,Shri Guru Gobind Singhji Institute of Engineering and Technology - SGGSCE&T,3,Other,Mechanical Engineering,
31598,Dsouza,dsouza@xyz.com,,,02/14/2020 02:38:32 pm,,Indian Institute of Technology Kanpur,Others,3,Other,Material science and engineering,
31596,kadam,kadam@xyz.com,,,02/14/2020 02:21:44 pm,,Guru gobind singh college of engineering and research Center,Others,3,Other,Mechanical,
31594,ashokrao,ashokrao@xyz.com,,,02/14/2020 12:35:24 pm,,,,,,,
31592,sunil,sunil@xyz.com,Female,,02/14/2020 12:27:21 pm,,Cummins college of engineering for Women pune,Cummins College of Engineering for Women,3,Computer Science,,3rd Year
31590,bhange,bhange@xyz.com,,,02/14/2020 11:33:56 am,,,Shri Guru Gobind Singhji Institute of Engineering and Technology - SGGSCE&T,3,Other,Mechanical,
31588,Omprakash,omprakash@xyz.com,,,02/14/2020 11:32:43 am,,,,,,,
31586,Ashish,ashish@xyz.com,,,02/14/2020 11:25:49 am,,"Guru Gobind Singh College of engineering and research centre, Nashik",Shri Guru Gobind Singhji Institute of Engineering and Technology - SGGSCE&T,3,Other,MECHANICAL ENGINEERING,
31584,Ranawat,ranawat@xyz.com,,,02/14/2020 10:41:20 am,,Guru Gobind Singh collCol of engineering and research centre Nashik,Others,3,Other,Mechanical,
31582,kanherkar,kanherkar@xyz.com,,,02/14/2020 10:14:54 am,,Guru gobind singh collage of engineering and research centre,Others,3,Other,Electrical engineering,
31580,Pimpalkar,pimpalkar@xyz.com,,,02/14/2020 10:13:35 am,,Guru Gobind singh college of engineering and research center nashil,Others,3,Other,Electrical engineering,
31578,Ashok,ashok@xyz.com,,,02/14/2020 10:13:23 am,,Guru gobind Singh collage of Engineering and research centre nashik,Others,3,Other,Electrical engineering,
31576,Kalita,kalita@xyz.com,,,02/14/2020 01:55:49 am,,IIT KHARAGPUR,Others,2,Other,Mechanical,
31574,kothapalem,kothapalem@xyz.com,Male,,02/14/2020 12:10:53 am,,"G H Raisoni institute of engineering and technology, pune",Others,2,Computer Science,,2nd Year
31572,umesh,umesh@xyz.com,,,02/14/2020 12:10:05 am,,K.J.Somaiya college of engineering,KJ Somaiya College of Engineering,4,Other,Electronics and telecom,
31570,VAJIRAVELU,vajiravelu@xyz.com,,,02/13/2020 11:54:03 pm,,"Guru Gobind Singh College of Engineering & Research centre,nashik.",Others,3,Other,Mechanical engineering,
31568,Pandurang,pandurang@xyz.com,,,02/13/2020 11:38:02 pm,,Guru Gobind Singh collCol of engineering and research centre Nashik,Others,3,Other,Mechanical,
31566,Ubedulla,ubedulla@xyz.com,,,02/13/2020 09:52:17 pm,,,,,,,
31564,govind,govind@xyz.com,,,02/13/2020 09:48:27 pm,,Lokmanya Tilak College of Engineering,Lokmanya Tilak College of Engineering,3,Computer Science,,
31562,Sharad,sharad@xyz.com,,,02/13/2020 09:07:29 pm,,KJ SOMAIYA COLLEGE OF ENGINEERING,KJ Somaiya College of Engineering,2,Computer Science,,
31560,Sharad,sharad@xyz.com,,,02/13/2020 07:42:52 pm,,Vishwakarma institute of technology,Vishwakarma Institute of Technology - VIT,3,Computer Science,,
31558,Solanki,solanki@xyz.com,,,02/13/2020 07:35:51 pm,,,,,,,
31556,Satyadev,satyadev@xyz.com,,,02/13/2020 07:08:20 pm,,,Bharati Vidyapeeth College of Engineering,4,Computer Science,,
31554,Khan,khan@xyz.com,,,02/13/2020 05:10:26 pm,,"Guru Gobind Singh College Of Engineering And Research Center, Nashik",Others,3,Other,Mechanical Engineering,
31552,Bhrugumaharshi,bhrugumaharshi@xyz.com,,,02/13/2020 03:35:19 pm,,,Bharati Vidyapeeth's College of Engineering for Women,3,Computer Science,,
31550,Laxmirajam,laxmirajam@xyz.com,,,02/13/2020 03:23:59 pm,,Bharati Vidyapeeth college of engineering for women Katraj pune,Bharati Vidyapeeth's College of Engineering for Women,3,Computer Science,,
31548,Digambar,digambar@xyz.com,,,02/13/2020 02:38:17 pm,,,St. Francis Institute of Technology,3,Information Technology (IT),,
31546,Maruti,maruti@xyz.com,,,02/13/2020 01:28:08 pm,,"Indian Institute Of Information Technology, Pune",Others,3,Other,Electronics and Communication,
31544,Gajanan,gajanan@xyz.com,,,02/13/2020 12:35:43 pm,,Guru gobind Singh college of engineering and research centre,Others,3,Information Technology (IT),,
31542,Mohammad,mohammad@xyz.com,,,02/13/2020 12:22:21 pm,,Guru gobind Singh college of engineering nashik,Others,3,Other,Mechanical engineering,
31540,SURESH,suresh@xyz.com,,,02/13/2020 12:13:39 pm,,Guru gobind singh college of engineering and research centre,Others,2,Other,Mechanical Engineering,
31538,Reddy,reddy@xyz.com,,,02/13/2020 12:12:15 pm,,Guru gobind singh college of engineering,Others,3,Other,Mechanical,
31536,Kale,kale@xyz.com,,,02/13/2020 12:10:47 pm,,guru gobind singh collage of engineering and research centre,Others,3,Other,mechanical engineering,
31534,Dhakate,dhakate@xyz.com,,,02/13/2020 02:49:20 am,,,Dr. Babasaheb Ambedkar Technological University - DBATU,4,Other,Electronics and Telecommunication,
31532,Baviskar,baviskar@xyz.com,,,02/13/2020 12:41:38 am,,,,,,,
31530,shankar,shankar@xyz.com,,,02/13/2020 12:32:10 am,,,,,,,
31528,Dyaneshwar,dyaneshwar@xyz.com,,,02/13/2020 12:26:22 am,,,Vidyalankar Institute of Technology - VIT,2,Information Technology (IT),,
31526,Sachin,sachin@xyz.com,,,02/13/2020 12:06:06 am,,"Guru Gobind Singh College of Engineering and Research Center, Nashik",Others,3,Other,Mechanical Engineering,
30188,Surendra,surendra@xyz.com,,,01/31/2020 11:55:45 pm,,,,,,,
30186,Bhrugumaharshi,bhrugumaharshi@xyz.com,Male,,01/31/2020 11:27:53 pm,,Vishwakarma Institute of Technology,Vishwakarma Institute of Technology - VIT,3,Computer Science,,Final Year
30184,Sandeep,sandeep@xyz.com,,,01/31/2020 11:19:09 pm,,,Vishwakarma Institute of Technology - VIT,1,Information Technology (IT),,
30182,KAR,kar@xyz.com,,,01/31/2020 11:15:11 pm,,,,,,,
30180,Ravindra,ravindra@xyz.com,,,01/31/2020 11:01:23 pm,,,,,,,
30178,Rajesh,rajesh@xyz.com,,,01/31/2020 10:55:36 pm,,Dwarkadas J Sanghvi College of Engineering,SVKM's Dwarkadas J.Sanghvi College of Engineering,3,Computer Science,,
30176,Pankaj,pankaj@xyz.com,,,01/31/2020 10:16:47 pm,,,Army Institute of Technology - AIT,4,Other,ECE,
30174,Ramesh,ramesh@xyz.com,,,01/31/2020 10:15:26 pm,,Seva Sadan College of arts science and commerce,Others,3,Other,BMS,
30172,Sunil,sunil@xyz.com,,,01/31/2020 10:01:22 pm,,,,,,,
30170,Razak,razak@xyz.com,,,01/31/2020 09:59:51 pm,,Poornima University,Others,3,Computer Science,,
30168,sanjay,sanjay@xyz.com,,,01/31/2020 09:38:24 pm,,Army Institute of Technology Pune,Army Institute of Technology - AIT,3,Information Technology (IT),,
30166,Shridhar,shridhar@xyz.com,,,01/31/2020 09:32:32 pm,,Prin LN Welingkar Institute of Management and Research,Others,1,Other,Business Design Finance,
30164,Singh,singh@xyz.com,,,01/31/2020 09:29:58 pm,,,,,,,
30162,Shah,shah@xyz.com,,,01/31/2020 09:11:59 pm,,,,,,,
30160,Narayan,narayan@xyz.com,,,01/31/2020 09:10:20 pm,,,R.M.D. Sinhgad School of Engineering - RMDSSOE,3,Computer Science,,
30158,Ghiraoo,ghiraoo@xyz.com,,,01/31/2020 08:53:01 pm,,,Vishwakarma Institute of Technology - VIT,3,Other,Production,
30156,Vaishnavi,vaishnavi@xyz.com,,,01/31/2020 08:25:18 pm,,Ramrao Adik Institute of Technology,Ramrao Adik Institute of Technology - RAIT,3,Computer Science,,
30154,Angadkumar,angadkumar@xyz.com,,,01/31/2020 07:55:57 pm,,,Kavi Kulguru Institute of Technology and Science- KITS,2,Computer Science,,
30152,siddhapur,siddhapur@xyz.com,,,01/31/2020 07:47:54 pm,,,Kavi Kulguru Institute of Technology and Science- KITS,2,Computer Science,,
30150,Chandrakant,chandrakant@xyz.com,,,01/31/2020 07:44:51 pm,,,Maharashtra Institute of Technology - MIT,1,Computer Science,,
30148,Ranjan,ranjan@xyz.com,,,01/31/2020 07:38:28 pm,,MLVTEC,Others,4,Information Technology (IT),,
30146,Sawant,sawant@xyz.com,,,01/31/2020 07:23:07 pm,,,,,,,
30144,Krushna,krushna@xyz.com,,,01/31/2020 07:04:13 pm,,VIT PUNE,Vishwakarma Institute of Technology - VIT,3,Other,Industrial Engineering,
30142,Ger,ger@xyz.com,,,01/31/2020 07:00:38 pm,,University of Mumbai,Others,1,Information Technology (IT),,
30140,vaghasia,vaghasia@xyz.com,,,01/31/2020 06:59:43 pm,,,Sant Gajanan Maharaj College of Engineering,4,Other,elecrical engineering,
30138,R,r@xyz.com,Male,,01/31/2020 06:35:50 pm,,"Vishwakarma Institute of Technology, Pune",Vishwakarma Institute of Technology - VIT,1,Other,Electronics and Telecommunications,2nd Year
